DateTime,MessageNumber,TotalMessages,TotalSatellites,SatellitePRN,Elevation,Azimuth,SNR,CN0
2024-07-24 03:19:15,4,3,13,25,08,283,20,83.10905629376141
2024-07-24 03:19:15,4,3,13,29,14,320,22,85.10905629376141
2024-07-24 03:19:15,4,4,13,30,08,126,18,81.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,28,91.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,26,89.10905629376141
2024-07-24 03:19:15,4,1,13,05,38,264,27,90.10905629376141
2024-07-24 03:19:15,4,1,13,06,48,092,30,93.10905629376141
2024-07-24 03:19:15,4,1,13,07,11,094,22,85.10905629376141
2024-07-24 03:19:15,4,1,13,09,31,049,23,86.10905629376141
2024-07-24 03:19:15,4,2,13,11,71,360,28,91.10905629376141
2024-07-24 03:19:15,4,2,13,12,13,253,26,89.10905629376141
2024-07-24 03:19:15,4,2,13,13,17,189,18,81.10905629376141
2024-07-24 03:19:15,4,2,13,17,04,156,18,81.10905629376141
2024-07-24 03:19:15,4,3,13,19,25,162,19,82.10905629376141
2024-07-24 03:19:15,4,3,13,20,62,297,32,95.10905629376141
2024-07-24 03:19:15,4,3,13,25,08,283,20,83.10905629376141
2024-07-24 03:19:15,4,3,13,29,14,320,22,85.10905629376141
2024-07-24 03:19:15,4,4,13,30,08,126,18,81.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,23,86.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,13,76.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,29,92.10905629376141
2024-07-24 03:19:15,4,1,13,05,38,264,28,91.10905629376141
2024-07-24 03:19:15,4,1,13,06,48,092,31,94.10905629376141
2024-07-24 03:19:15,4,1,13,07,11,094,22,85.10905629376141
2024-07-24 03:19:15,4,1,13,09,31,049,23,86.10905629376141
2024-07-24 03:19:15,4,2,13,11,71,360,28,91.10905629376141
2024-07-24 03:19:15,4,2,13,12,13,253,23,86.10905629376141
2024-07-24 03:19:15,4,2,13,13,17,189,18,81.10905629376141
2024-07-24 03:19:15,4,2,13,17,04,156,18,81.10905629376141
2024-07-24 03:19:15,4,3,13,19,25,162,19,82.10905629376141
2024-07-24 03:19:15,4,3,13,20,62,297,31,94.10905629376141
2024-07-24 03:19:15,4,3,13,25,08,283,20,83.10905629376141
2024-07-24 03:19:15,4,3,13,29,14,320,22,85.10905629376141
2024-07-24 03:19:15,4,4,13,30,08,126,18,81.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,25,88.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,13,76.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,28,91.10905629376141
2024-07-24 03:19:15,4,1,13,05,38,264,24,87.10905629376141
2024-07-24 03:19:15,4,1,13,06,48,092,32,95.10905629376141
2024-07-24 03:19:15,4,1,13,07,11,094,22,85.10905629376141
2024-07-24 03:19:15,4,1,13,09,31,049,29,92.10905629376141
2024-07-24 03:19:15,4,2,13,11,71,360,26,89.10905629376141
2024-07-24 03:19:15,4,2,13,12,13,253,26,89.10905629376141
2024-07-24 03:19:15,4,2,13,13,17,189,18,81.10905629376141
2024-07-24 03:19:15,4,2,13,17,04,156,18,81.10905629376141
2024-07-24 03:19:15,4,3,13,19,25,162,19,82.10905629376141
2024-07-24 03:19:15,4,3,13,20,62,297,32,95.10905629376141
2024-07-24 03:19:15,4,3,13,25,08,283,20,83.10905629376141
2024-07-24 03:19:15,4,3,13,29,14,320,22,85.10905629376141
2024-07-24 03:19:15,4,4,13,30,08,126,18,81.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,24,87.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,23,86.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,28,91.10905629376141
2024-07-24 03:19:15,4,1,13,05,38,264,26,89.10905629376141
2024-07-24 03:19:15,4,1,13,06,48,092,26,89.10905629376141
2024-07-24 03:19:15,4,1,13,07,11,094,20,83.10905629376141
2024-07-24 03:19:15,4,1,13,09,31,049,30,93.10905629376141
2024-07-24 03:19:15,4,2,13,11,71,360,27,90.10905629376141
2024-07-24 03:19:15,4,2,13,12,13,253,24,87.10905629376141
2024-07-24 03:19:15,4,2,13,13,17,189,18,81.10905629376141
2024-07-24 03:19:15,4,2,13,17,04,156,18,81.10905629376141
2024-07-24 03:19:15,4,3,13,19,25,162,20,83.10905629376141
2024-07-24 03:19:15,4,3,13,20,62,297,28,91.10905629376141
2024-07-24 03:19:15,4,3,13,25,08,283,20,83.10905629376141
2024-07-24 03:19:15,4,3,13,29,14,320,22,85.10905629376141
2024-07-24 03:19:15,4,4,13,30,08,126,18,81.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,24,87.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,29,92.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,28,91.10905629376141
2024-07-24 03:19:15,4,1,13,05,38,264,31,94.10905629376141
2024-07-24 03:19:15,4,1,13,06,48,092,26,89.10905629376141
2024-07-24 03:19:15,4,1,13,07,11,094,20,83.10905629376141
2024-07-24 03:19:15,4,1,13,09,31,049,33,96.10905629376141
2024-07-24 03:19:15,4,2,13,11,71,360,29,92.10905629376141
2024-07-24 03:19:15,4,2,13,12,13,253,24,87.10905629376141
2024-07-24 03:19:15,4,2,13,13,17,189,18,81.10905629376141
2024-07-24 03:19:15,4,2,13,17,04,156,18,81.10905629376141
2024-07-24 03:19:15,4,3,13,19,25,162,20,83.10905629376141
2024-07-24 03:19:15,4,3,13,20,62,297,28,91.10905629376141
2024-07-24 03:19:15,4,3,13,25,08,283,20,83.10905629376141
2024-07-24 03:19:15,4,3,13,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,4,4,13,30,08,126,18,81.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,30,93.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,26,89.10905629376141
2024-07-24 03:19:15,4,1,13,05,38,264,33,96.10905629376141
2024-07-24 03:19:15,4,1,13,06,48,092,25,88.10905629376141
2024-07-24 03:19:15,4,1,13,07,11,094,20,83.10905629376141
2024-07-24 03:19:15,4,1,13,09,31,049,31,94.10905629376141
2024-07-24 03:19:15,4,2,13,11,71,360,28,91.10905629376141
2024-07-24 03:19:15,4,2,13,12,13,253,23,86.10905629376141
2024-07-24 03:19:15,4,2,13,13,17,189,18,81.10905629376141
2024-07-24 03:19:15,4,2,13,17,04,156,18,81.10905629376141
2024-07-24 03:19:15,4,3,13,19,25,162,22,85.10905629376141
2024-07-24 03:19:15,4,3,13,20,62,297,30,93.10905629376141
2024-07-24 03:19:15,4,3,13,25,08,283,20,83.10905629376141
2024-07-24 03:19:15,4,3,13,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,4,4,13,30,08,126,18,81.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,29,92.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,24,87.10905629376141
2024-07-24 03:19:15,4,1,13,05,38,264,34,97.10905629376141
2024-07-24 03:19:15,4,1,13,06,48,092,27,90.10905629376141
2024-07-24 03:19:15,4,1,13,07,11,094,20,83.10905629376141
2024-07-24 03:19:15,4,1,13,09,31,049,26,89.10905629376141
2024-07-24 03:19:15,4,2,13,11,71,360,29,92.10905629376141
2024-07-24 03:19:15,4,2,13,12,13,253,23,86.10905629376141
2024-07-24 03:19:15,4,2,13,13,17,189,17,80.10905629376141
2024-07-24 03:19:15,4,2,13,17,04,156,18,81.10905629376141
2024-07-24 03:19:15,4,3,13,19,25,162,25,88.10905629376141
2024-07-24 03:19:15,4,3,13,20,62,297,25,88.10905629376141
2024-07-24 03:19:15,4,3,13,25,08,283,20,83.10905629376141
2024-07-24 03:19:15,4,3,13,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,4,4,13,30,08,126,18,81.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,22,85.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,26,89.10905629376141
2024-07-24 03:19:15,4,1,13,05,38,264,32,95.10905629376141
2024-07-24 03:19:15,4,1,13,06,48,092,24,87.10905629376141
2024-07-24 03:19:15,4,1,13,07,11,094,20,83.10905629376141
2024-07-24 03:19:15,4,1,13,09,31,049,25,88.10905629376141
2024-07-24 03:19:15,4,2,13,11,71,360,30,93.10905629376141
2024-07-24 03:19:15,4,2,13,12,13,253,22,85.10905629376141
2024-07-24 03:19:15,4,2,13,13,17,189,17,80.10905629376141
2024-07-24 03:19:15,4,2,13,17,04,156,18,81.10905629376141
2024-07-24 03:19:15,4,3,13,19,25,162,27,90.10905629376141
2024-07-24 03:19:15,4,3,13,20,62,297,27,90.10905629376141
2024-07-24 03:19:15,4,3,13,25,08,283,20,83.10905629376141
2024-07-24 03:19:15,4,3,13,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,4,4,13,30,08,126,18,81.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,22,85.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,26,89.10905629376141
2024-07-24 03:19:15,4,1,13,05,38,264,30,93.10905629376141
2024-07-24 03:19:15,4,1,13,06,48,092,26,89.10905629376141
2024-07-24 03:19:15,4,1,13,07,11,094,20,83.10905629376141
2024-07-24 03:19:15,4,1,13,09,31,049,25,88.10905629376141
2024-07-24 03:19:15,4,2,13,11,71,360,30,93.10905629376141
2024-07-24 03:19:15,4,2,13,12,13,253,22,85.10905629376141
2024-07-24 03:19:15,4,2,13,13,17,189,17,80.10905629376141
2024-07-24 03:19:15,4,2,13,17,04,156,18,81.10905629376141
2024-07-24 03:19:15,4,3,13,19,25,162,27,90.10905629376141
2024-07-24 03:19:15,4,3,13,20,62,297,26,89.10905629376141
2024-07-24 03:19:15,4,3,13,25,08,283,20,83.10905629376141
2024-07-24 03:19:15,4,3,13,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,4,4,13,30,08,126,18,81.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,22,85.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,26,89.10905629376141
2024-07-24 03:19:15,4,1,13,05,38,264,30,93.10905629376141
2024-07-24 03:19:15,4,1,13,06,48,092,26,89.10905629376141
2024-07-24 03:19:15,4,1,13,07,11,094,20,83.10905629376141
2024-07-24 03:19:15,4,1,13,09,31,049,23,86.10905629376141
2024-07-24 03:19:15,4,2,13,11,71,360,32,95.10905629376141
2024-07-24 03:19:15,4,2,13,12,13,253,21,84.10905629376141
2024-07-24 03:19:15,4,2,13,13,17,189,20,83.10905629376141
2024-07-24 03:19:15,4,2,13,17,04,156,18,81.10905629376141
2024-07-24 03:19:15,4,3,13,19,25,162,27,90.10905629376141
2024-07-24 03:19:15,4,3,13,20,62,297,28,91.10905629376141
2024-07-24 03:19:15,4,3,13,25,08,283,20,83.10905629376141
2024-07-24 03:19:15,4,3,13,29,14,320,18,81.10905629376141
2024-07-24 03:19:15,4,4,13,30,08,126,18,81.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,18,81.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,22,85.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,24,87.10905629376141
2024-07-24 03:19:15,3,1,10,05,38,264,26,89.10905629376141
2024-07-24 03:19:15,3,1,10,06,48,092,24,87.10905629376141
2024-07-24 03:19:15,3,1,10,07,11,094,20,83.10905629376141
2024-07-24 03:19:15,3,1,10,09,31,049,23,86.10905629376141
2024-07-24 03:19:15,3,2,10,11,71,360,33,96.10905629376141
2024-07-24 03:19:15,3,2,10,12,13,253,21,84.10905629376141
2024-07-24 03:19:15,3,2,10,13,17,189,20,83.10905629376141
2024-07-24 03:19:15,3,2,10,19,25,162,27,90.10905629376141
2024-07-24 03:19:15,3,3,10,20,62,297,25,88.10905629376141
2024-07-24 03:19:15,3,3,10,29,14,320,18,81.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,18,81.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,22,85.10905629376141
2024-07-24 03:19:15,3,1,10,05,38,264,29,92.10905629376141
2024-07-24 03:19:15,3,1,10,06,48,092,24,87.10905629376141
2024-07-24 03:19:15,3,1,10,07,11,094,20,83.10905629376141
2024-07-24 03:19:15,3,1,10,09,31,049,23,86.10905629376141
2024-07-24 03:19:15,3,2,10,11,71,360,33,96.10905629376141
2024-07-24 03:19:15,3,2,10,12,13,253,21,84.10905629376141
2024-07-24 03:19:15,3,2,10,13,17,189,20,83.10905629376141
2024-07-24 03:19:15,3,2,10,19,25,162,28,91.10905629376141
2024-07-24 03:19:15,3,3,10,20,62,297,24,87.10905629376141
2024-07-24 03:19:15,3,3,10,29,14,320,18,81.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,18,81.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,26,89.10905629376141
2024-07-24 03:19:15,3,1,11,04,00,034,16,79.10905629376141
2024-07-24 03:19:15,3,1,11,05,38,264,27,90.10905629376141
2024-07-24 03:19:15,3,1,11,06,48,092,26,89.10905629376141
2024-07-24 03:19:15,3,1,11,07,11,094,20,83.10905629376141
2024-07-24 03:19:15,3,2,11,09,31,049,23,86.10905629376141
2024-07-24 03:19:15,3,2,11,11,71,360,31,94.10905629376141
2024-07-24 03:19:15,3,2,11,12,13,253,21,84.10905629376141
2024-07-24 03:19:15,3,2,11,13,17,189,21,84.10905629376141
2024-07-24 03:19:15,3,3,11,19,25,162,28,91.10905629376141
2024-07-24 03:19:15,3,3,11,20,62,297,25,88.10905629376141
2024-07-24 03:19:15,3,3,11,29,14,320,18,81.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,18,81.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,25,88.10905629376141
2024-07-24 03:19:15,3,1,11,04,00,034,16,79.10905629376141
2024-07-24 03:19:15,3,1,11,05,38,264,28,91.10905629376141
2024-07-24 03:19:15,3,1,11,06,48,092,24,87.10905629376141
2024-07-24 03:19:15,3,1,11,07,11,094,20,83.10905629376141
2024-07-24 03:19:15,3,2,11,09,31,049,23,86.10905629376141
2024-07-24 03:19:15,3,2,11,11,71,360,31,94.10905629376141
2024-07-24 03:19:15,3,2,11,12,13,253,21,84.10905629376141
2024-07-24 03:19:15,3,2,11,13,17,189,21,84.10905629376141
2024-07-24 03:19:15,3,3,11,19,25,162,30,93.10905629376141
2024-07-24 03:19:15,3,3,11,20,62,297,29,92.10905629376141
2024-07-24 03:19:15,3,3,11,29,14,320,18,81.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,18,81.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,24,87.10905629376141
2024-07-24 03:19:15,3,1,12,04,00,034,16,79.10905629376141
2024-07-24 03:19:15,3,1,12,05,38,264,27,90.10905629376141
2024-07-24 03:19:15,3,1,12,06,48,092,25,88.10905629376141
2024-07-24 03:19:15,3,1,12,07,11,094,20,83.10905629376141
2024-07-24 03:19:15,3,2,12,09,31,049,23,86.10905629376141
2024-07-24 03:19:15,3,2,12,11,71,360,31,94.10905629376141
2024-07-24 03:19:15,3,2,12,12,13,253,25,88.10905629376141
2024-07-24 03:19:15,3,2,12,13,17,189,21,84.10905629376141
2024-07-24 03:19:15,3,3,12,19,25,162,29,92.10905629376141
2024-07-24 03:19:15,3,3,12,20,62,297,29,92.10905629376141
2024-07-24 03:19:15,3,3,12,29,14,320,18,81.10905629376141
2024-07-24 03:19:15,3,3,12,30,08,126,20,83.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,25,88.10905629376141
2024-07-24 03:19:15,3,1,12,04,00,034,16,79.10905629376141
2024-07-24 03:19:15,3,1,12,05,38,264,24,87.10905629376141
2024-07-24 03:19:15,3,1,12,06,48,092,26,89.10905629376141
2024-07-24 03:19:15,3,1,12,07,11,094,17,80.10905629376141
2024-07-24 03:19:15,3,2,12,09,31,049,23,86.10905629376141
2024-07-24 03:19:15,3,2,12,11,71,360,31,94.10905629376141
2024-07-24 03:19:15,3,2,12,12,13,253,27,90.10905629376141
2024-07-24 03:19:15,3,2,12,13,17,189,21,84.10905629376141
2024-07-24 03:19:15,3,3,12,19,25,162,29,92.10905629376141
2024-07-24 03:19:15,3,3,12,20,62,297,25,88.10905629376141
2024-07-24 03:19:15,3,3,12,29,14,320,18,81.10905629376141
2024-07-24 03:19:15,3,3,12,30,08,126,20,83.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,21,84.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,27,90.10905629376141
2024-07-24 03:19:15,3,1,12,04,00,034,16,79.10905629376141
2024-07-24 03:19:15,3,1,12,05,38,264,24,87.10905629376141
2024-07-24 03:19:15,3,1,12,06,48,092,24,87.10905629376141
2024-07-24 03:19:15,3,1,12,07,11,094,17,80.10905629376141
2024-07-24 03:19:15,3,2,12,09,31,049,18,81.10905629376141
2024-07-24 03:19:15,3,2,12,11,71,360,29,92.10905629376141
2024-07-24 03:19:15,3,2,12,12,13,253,25,88.10905629376141
2024-07-24 03:19:15,3,2,12,13,17,189,21,84.10905629376141
2024-07-24 03:19:15,3,3,12,19,25,162,30,93.10905629376141
2024-07-24 03:19:15,3,3,12,20,62,297,25,88.10905629376141
2024-07-24 03:19:15,3,3,12,29,14,320,18,81.10905629376141
2024-07-24 03:19:15,3,3,12,30,08,126,20,83.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,22,85.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,27,90.10905629376141
2024-07-24 03:19:15,3,1,12,04,00,034,16,79.10905629376141
2024-07-24 03:19:15,3,1,12,05,38,264,24,87.10905629376141
2024-07-24 03:19:15,3,1,12,06,48,092,25,88.10905629376141
2024-07-24 03:19:15,3,1,12,07,11,094,17,80.10905629376141
2024-07-24 03:19:15,3,2,12,09,31,049,25,88.10905629376141
2024-07-24 03:19:15,3,2,12,11,71,360,30,93.10905629376141
2024-07-24 03:19:15,3,2,12,12,13,253,25,88.10905629376141
2024-07-24 03:19:15,3,2,12,13,17,189,21,84.10905629376141
2024-07-24 03:19:15,3,3,12,19,25,162,29,92.10905629376141
2024-07-24 03:19:15,3,3,12,20,62,297,22,85.10905629376141
2024-07-24 03:19:15,3,3,12,29,14,320,18,81.10905629376141
2024-07-24 03:19:15,3,3,12,30,08,126,20,83.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,21,84.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,26,89.10905629376141
2024-07-24 03:19:15,3,1,12,04,00,034,16,79.10905629376141
2024-07-24 03:19:15,3,1,12,05,38,264,24,87.10905629376141
2024-07-24 03:19:15,3,1,12,06,48,092,27,90.10905629376141
2024-07-24 03:19:15,3,1,12,07,11,094,17,80.10905629376141
2024-07-24 03:19:15,3,2,12,09,31,049,25,88.10905629376141
2024-07-24 03:19:15,3,2,12,11,71,360,29,92.10905629376141
2024-07-24 03:19:15,3,2,12,12,13,253,26,89.10905629376141
2024-07-24 03:19:15,3,2,12,13,17,189,21,84.10905629376141
2024-07-24 03:19:15,3,3,12,19,25,162,28,91.10905629376141
2024-07-24 03:19:15,3,3,12,20,62,297,24,87.10905629376141
2024-07-24 03:19:15,3,3,12,29,14,320,18,81.10905629376141
2024-07-24 03:19:15,3,3,12,30,08,126,20,83.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,21,84.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,27,90.10905629376141
2024-07-24 03:19:15,4,1,13,04,00,034,16,79.10905629376141
2024-07-24 03:19:15,4,1,13,05,38,264,24,87.10905629376141
2024-07-24 03:19:15,4,1,13,06,48,092,27,90.10905629376141
2024-07-24 03:19:15,4,1,13,07,11,094,17,80.10905629376141
2024-07-24 03:19:15,4,2,13,09,31,049,24,87.10905629376141
2024-07-24 03:19:15,4,2,13,11,71,360,31,94.10905629376141
2024-07-24 03:19:15,4,2,13,12,13,253,23,86.10905629376141
2024-07-24 03:19:15,4,2,13,13,17,189,21,84.10905629376141
2024-07-24 03:19:15,4,3,13,17,04,156,17,80.10905629376141
2024-07-24 03:19:15,4,3,13,19,25,162,28,91.10905629376141
2024-07-24 03:19:15,4,3,13,20,62,297,26,89.10905629376141
2024-07-24 03:19:15,4,3,13,29,14,320,18,81.10905629376141
2024-07-24 03:19:15,4,4,13,30,08,126,20,83.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,21,84.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,27,90.10905629376141
2024-07-24 03:19:15,4,1,13,04,00,034,16,79.10905629376141
2024-07-24 03:19:15,4,1,13,05,38,264,27,90.10905629376141
2024-07-24 03:19:15,4,1,13,06,48,092,29,92.10905629376141
2024-07-24 03:19:15,4,1,13,07,11,094,17,80.10905629376141
2024-07-24 03:19:15,4,2,13,09,31,049,23,86.10905629376141
2024-07-24 03:19:15,4,2,13,11,71,360,30,93.10905629376141
2024-07-24 03:19:15,4,2,13,12,13,253,23,86.10905629376141
2024-07-24 03:19:15,4,2,13,13,17,189,21,84.10905629376141
2024-07-24 03:19:15,4,3,13,17,04,156,17,80.10905629376141
2024-07-24 03:19:15,4,3,13,19,25,162,28,91.10905629376141
2024-07-24 03:19:15,4,3,13,20,62,297,28,91.10905629376141
2024-07-24 03:19:15,4,3,13,29,14,320,18,81.10905629376141
2024-07-24 03:19:15,4,4,13,30,08,126,20,83.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,20,83.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,28,91.10905629376141
2024-07-24 03:19:15,4,1,13,04,00,034,16,79.10905629376141
2024-07-24 03:19:15,4,1,13,05,38,264,28,91.10905629376141
2024-07-24 03:19:15,4,1,13,06,48,092,29,92.10905629376141
2024-07-24 03:19:15,4,1,13,07,11,094,17,80.10905629376141
2024-07-24 03:19:15,4,2,13,09,31,049,25,88.10905629376141
2024-07-24 03:19:15,4,2,13,11,71,360,30,93.10905629376141
2024-07-24 03:19:15,4,2,13,12,13,253,23,86.10905629376141
2024-07-24 03:19:15,4,2,13,13,17,189,21,84.10905629376141
2024-07-24 03:19:15,4,3,13,17,04,156,17,80.10905629376141
2024-07-24 03:19:15,4,3,13,19,25,162,28,91.10905629376141
2024-07-24 03:19:15,4,3,13,20,62,297,30,93.10905629376141
2024-07-24 03:19:15,4,3,13,29,14,320,16,79.10905629376141
2024-07-24 03:19:15,4,4,13,30,08,126,20,83.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,20,83.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,27,90.10905629376141
2024-07-24 03:19:15,4,1,13,04,00,034,16,79.10905629376141
2024-07-24 03:19:15,4,1,13,05,38,264,27,90.10905629376141
2024-07-24 03:19:15,4,1,13,06,48,092,28,91.10905629376141
2024-07-24 03:19:15,4,1,13,07,11,094,17,80.10905629376141
2024-07-24 03:19:15,4,2,13,09,31,049,25,88.10905629376141
2024-07-24 03:19:15,4,2,13,11,71,360,31,94.10905629376141
2024-07-24 03:19:15,4,2,13,12,13,253,23,86.10905629376141
2024-07-24 03:19:15,4,2,13,13,17,189,21,84.10905629376141
2024-07-24 03:19:15,4,3,13,17,04,156,17,80.10905629376141
2024-07-24 03:19:15,4,3,13,19,25,162,28,91.10905629376141
2024-07-24 03:19:15,4,3,13,20,62,297,27,90.10905629376141
2024-07-24 03:19:15,4,3,13,29,14,320,16,79.10905629376141
2024-07-24 03:19:15,4,4,13,30,08,126,20,83.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,20,83.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,29,92.10905629376141
2024-07-24 03:19:15,4,1,13,04,00,034,16,79.10905629376141
2024-07-24 03:19:15,4,1,13,05,38,264,28,91.10905629376141
2024-07-24 03:19:15,4,1,13,06,48,092,27,90.10905629376141
2024-07-24 03:19:15,4,1,13,07,11,094,17,80.10905629376141
2024-07-24 03:19:15,4,2,13,09,31,049,24,87.10905629376141
2024-07-24 03:19:15,4,2,13,11,71,360,30,93.10905629376141
2024-07-24 03:19:15,4,2,13,12,13,253,23,86.10905629376141
2024-07-24 03:19:15,4,2,13,13,17,189,21,84.10905629376141
2024-07-24 03:19:15,4,3,13,17,04,156,17,80.10905629376141
2024-07-24 03:19:15,4,3,13,19,25,162,25,88.10905629376141
2024-07-24 03:19:15,4,3,13,20,62,297,23,86.10905629376141
2024-07-24 03:19:15,4,3,13,29,14,320,16,79.10905629376141
2024-07-24 03:19:15,4,4,13,30,08,126,20,83.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,20,83.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,27,90.10905629376141
2024-07-24 03:19:15,3,1,11,05,38,264,26,89.10905629376141
2024-07-24 03:19:15,3,1,11,06,48,092,29,92.10905629376141
2024-07-24 03:19:15,3,1,11,07,11,094,17,80.10905629376141
2024-07-24 03:19:15,3,1,11,09,31,049,25,88.10905629376141
2024-07-24 03:19:15,3,2,11,11,71,360,29,92.10905629376141
2024-07-24 03:19:15,3,2,11,12,13,253,20,83.10905629376141
2024-07-24 03:19:15,3,2,11,13,17,189,21,84.10905629376141
2024-07-24 03:19:15,3,2,11,19,25,162,25,88.10905629376141
2024-07-24 03:19:15,3,3,11,20,62,297,25,88.10905629376141
2024-07-24 03:19:15,3,3,11,29,14,320,16,79.10905629376141
2024-07-24 03:19:15,3,3,11,30,08,126,20,83.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,092,22,85.10905629376141
2024-07-24 03:19:15,1,1,03,09,31,049,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,360,29,92.10905629376141
2024-07-24 03:19:15,3,1,11,05,38,264,23,86.10905629376141
2024-07-24 03:19:15,3,1,11,06,48,092,30,93.10905629376141
2024-07-24 03:19:15,3,1,11,07,11,094,17,80.10905629376141
2024-07-24 03:19:15,3,1,11,09,31,049,26,89.10905629376141
2024-07-24 03:19:15,3,2,11,11,71,360,30,93.10905629376141
2024-07-24 03:19:15,3,2,11,12,13,253,24,87.10905629376141
2024-07-24 03:19:15,3,2,11,13,17,189,21,84.10905629376141
2024-07-24 03:19:15,3,2,11,19,25,162,25,88.10905629376141
2024-07-24 03:19:15,3,3,11,20,62,297,24,87.10905629376141
